,0,1,2
16111,/m/03bx0bm,/m/06yws3,/music/performance_role/regular_performances./music/group_membership/member
16112,/m/03bx0bm,/m/08ztpc,/music/performance_role/regular_performances./music/group_membership/group
16113,/m/03jgz,/m/0977t2,/people/profession/people_with_this_profession
16114,/m/03jgz,/m/027nqf2,/people/profession/people_with_this_profession
16115,/m/03jgz,/m/0gh8w42,/people/profession/people_with_this_profession
16116,/m/03jgz,/m/057t9l,/people/profession/people_with_this_profession
16117,/m/03jgz,/m/026q808,/people/profession/people_with_this_profession
16118,/m/03jgz,/m/026zhxp,/people/profession/people_with_this_profession
16119,/m/03jgz,/m/03pp8_,/people/profession/people_with_this_profession
16120,/m/03jgz,/m/09gdyn1,/people/profession/people_with_this_profession
16121,/m/03jgz,/m/09rwq9r,/people/profession/people_with_this_profession
16122,/m/03jgz,/m/05kh98,/people/profession/people_with_this_profession
16123,/m/03jgz,/m/02q39fc,/people/profession/people_with_this_profession
16124,/m/03jgz,/m/03qf9tp,/people/profession/people_with_this_profession
16125,/m/03jgz,/m/0274hld,/people/profession/people_with_this_profession
16126,/m/03jgz,/m/02_k82,/people/profession/people_with_this_profession
16132,/m/03mp8k,/m/064kn_g,/music/record_label/artist
16133,/m/03mp8k,/m/01s2zxm,/music/record_label/artist
16134,/m/03mp8k,/m/03hzqc2,/music/record_label/artist
16143,/m/03y82t6,/m/0gff83x,/award/award_nominee/award_nominations./award/award_nomination/award_nominee
16144,/m/042g7t,/m/07qjc1,/time/time_zone/locations_in_this_time_zone
16145,/m/05b7q,/m/01vyhc,/location/statistical_region/religions./location/religion_percentage/religion
16152,/m/05qx1,/m/03qmx0v,/location/location/contains
16153,/m/05y5fw,/m/0gmccf6,/tv/tv_writer/episodes_written
16154,/m/068qh,/m/0bqyc0,/business/company_type/companies_of_this_type
16158,/m/06zgc,/m/0d5zk,/sports/sport/pro_athletes./sports/pro_sports_played/athlete
16159,/m/079vf,/m/034qgf,/comic_books/comic_book_creator/characters_created
16160,/m/079vf,/m/034qgf,/fictional_universe/fictional_character_creator/fictional_characters_created
16161,/m/079vf,/m/05sfkc,/tv/tv_program_creator/programs_created
16165,/m/0bqtx,/m/04160t5,/military/military_conflict/military_personnel_involved
16166,/m/0cd78,/m/08g54d,/book/book_subject/works
16177,/m/0cv3w,/m/06bp4h,/location/location/contains
16196,/m/0mb2b,/m/0dgscty,/location/location/people_born_here
16204,/m/015h31,/m/094jg3,/people/profession/people_with_this_profession
16205,/m/015h31,/m/026f_zy,/people/profession/people_with_this_profession
16206,/m/017v3q,/m/04ybmp4,/education/educational_institution/students_graduates./education/education/student
16207,/m/017v3q,/m/04087hg,/education/educational_institution/students_graduates./education/education/student
16208,/m/017v3q,/m/02mh2j,/education/educational_institution/students_graduates./education/education/student
16228,/m/01jsk6,/m/02xbr_y,/education/educational_institution/students_graduates./education/education/student
16229,/m/01jsk6,/m/0ksm6w,/education/educational_institution/students_graduates./education/education/student
16230,/m/01r3hr,/m/0ghlhx,/sports/sports_position/players./sports/sports_team_roster/team
16231,/m/01wcp_g,/m/06w6tv2,/award/award_nominee/award_nominations./award/award_nomination/award
16232,/m/01wcp_g,/m/063_q1y,/film/actor/film./film/performance/film
16233,/m/01wcp_g,/m/063_q1y,/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/film
16234,/m/01wcp_g,/m/06w6tv2,/award/award_winner/awards_won./award/award_honor/award
16243,/m/028dcg,/m/08jwmp,/education/educational_degree/people_with_this_degree./education/education/institution
16244,/m/029h7y,/m/05f0s0,/music/genre/artists
16245,/m/029h7y,/m/0g31kh,/music/genre/albums
16255,/m/02rjjll,/m/01hl40t,/award/award_ceremony/awards_presented./award/award_honor/honored_for
16256,/m/02rjjll,/m/03r67k,/award/award_ceremony/awards_presented./award/award_honor/award
16257,/m/03f5mt,/m/02h18k,/music/performance_role/regular_performances./music/group_membership/group
16268,/m/03rgvr,/m/0b8gnd,/film/actor/film./film/performance/film
16311,/m/05ksh,/m/05kx0t,/location/location/contains
16312,/m/05ksh,/m/0byhfk,/location/location/contains
16313,/m/05ksh,/m/03gmw0,/location/location/contains
16339,/m/07vqnc,/m/0wbg8xh,/tv/tv_program/episodes
16373,/m/0d19y2,/m/0262k9p,/medicine/disease/notable_people_with_this_condition
16374,/m/0gg4h,/m/08_w3w,/people/cause_of_death/people
16382,/m/0j582,/m/05ngdd8,/tv/tv_actor/guest_roles./tv/tv_guest_role/episodes_appeared_in
16383,/m/0jrv_,/m/076y98j,/music/genre/artists
16384,/m/0jrv_,/m/01h96wl,/music/genre/albums
16385,/m/0jrv_,/m/026f85y,/music/genre/artists
16386,/m/0jrv_,/m/027hp7w,/music/genre/artists
16387,/m/0jrv_,/m/03m3yf5,/music/genre/albums
16388,/m/0jrv_,/m/01m7d2m,/music/genre/albums
16400,/m/0m75g,/m/05hff0,/travel/travel_destination/tourist_attractions
16401,/m/0m75g,/m/05hff0,/location/location/contains
16403,/m/016ybr,/m/01rdr_j,/music/genre/albums
16404,/m/016ybr,/m/03mcs2h,/music/genre/albums
16405,/m/016ybr,/m/03f4rj6,/music/genre/artists
16406,/m/016ybr,/m/0gkz3jd,/music/genre/albums
16407,/m/0172rj,/m/01w_zc6,/music/genre/artists
16408,/m/0172rj,/m/02mm3n,/music/genre/artists
16422,/m/01gbb4,/m/05b7dt,/film/actor/film./film/performance/film
16433,/m/02l0xc,/m/08ww44,/film/actor/film./film/performance/film
16443,/m/02n4kr,/m/0j641kt,/tv/tv_genre/programs
16444,/m/02n4kr,/m/03nrpxx,/tv/tv_genre/programs
16445,/m/02n4kr,/m/02r5srj,/tv/tv_genre/programs
16446,/m/02n4kr,/m/0542ff,/tv/tv_genre/programs
16447,/m/02n4kr,/m/07s669j,/film/film_genre/films_in_this_genre
16448,/m/02n4kr,/m/0gwvst,/media_common/literary_genre/books_in_this_genre
16449,/m/02n4kr,/m/0ghhd7x,/film/film_genre/films_in_this_genre
16450,/m/02q3s,/m/0hw7r,/award/recurring_competition/individual_competitions
16451,/m/02q3s,/m/0hw7r,/time/recurring_event/instances
16455,/m/02w9895,/m/02qcpzb,/award/award_winner/awards_won./award/award_honor/award_winner
16456,/m/02w9895,/m/02qcpzb,/award/award_nominee/award_nominations./award/award_nomination/award_nominee
16457,/m/039b5,/m/0dgrywc,/astronomy/celestial_object_category/objects
16458,/m/039b5,/m/09x2kd,/astronomy/celestial_object_category/objects
16459,/m/039b5,/m/0bby391,/astronomy/celestial_object_category/objects
16460,/m/03dfth,/m/01tpjh,/user/alexander/philosophy/era/philosophers
16479,/m/04z288,/m/04lkvc,/government/governmental_body/members./government/government_position_held/office_holder
16480,/m/04z288,/m/0kt2b3,/government/governmental_body/members./government/government_position_held/office_holder
16499,/m/05p553,/m/0309c5,/media_common/netflix_genre/titles
16500,/m/05p553,/m/025zcd9,/tv/tv_genre/programs
16501,/m/05p553,/m/0bmd_m9,/film/film_genre/films_in_this_genre
16502,/m/05p553,/m/05c4hvp,/tv/tv_genre/programs
16503,/m/05p553,/m/03hlgc4,/tv/tv_genre/programs
16504,/m/05p553,/m/0542ff,/tv/tv_genre/programs
16505,/m/05p553,/m/03qk7gk,/music/genre/albums
16506,/m/05p553,/m/0lhsvf4,/tv/tv_genre/programs
16507,/m/05p553,/m/0w3lvkj,/tv/tv_genre/programs
16508,/m/05p553,/m/04j07pc,/film/film_genre/films_in_this_genre
16509,/m/05p553,/m/05h4bk1,/tv/tv_genre/programs
16510,/m/05p553,/m/03cg1fg,/film/film_genre/films_in_this_genre
16511,/m/05p553,/m/07pkgj,/tv/tv_genre/programs
16512,/m/05p553,/m/05v6jy,/media_common/netflix_genre/titles
16513,/m/05p553,/m/05w9pq,/tv/tv_genre/programs
16514,/m/05p553,/m/09n0nb,/film/film_genre/films_in_this_genre
16515,/m/05p553,/m/04j0pd7,/film/film_genre/films_in_this_genre
16516,/m/05p553,/m/0j_7b9m,/film/film_genre/films_in_this_genre
16517,/m/05p553,/m/0kvcd9,/film/film_genre/films_in_this_genre
16518,/m/05p553,/m/09yl69,/film/film_genre/films_in_this_genre
16519,/m/05p553,/m/07shxhw,/film/film_genre/films_in_this_genre
16520,/m/05p553,/m/01y81c,/music/genre/artists
16521,/m/05p553,/m/07n98j4,/film/film_genre/films_in_this_genre
16522,/m/05p553,/m/0309c5,/film/film_genre/films_in_this_genre
16523,/m/05p553,/m/05v6jy,/film/film_genre/films_in_this_genre
16524,/m/05p553,/m/0ch42y3,/tv/tv_genre/programs
16525,/m/05p553,/m/09glbk,/media_common/netflix_genre/titles
16526,/m/05p553,/m/01dc46,/film/film_genre/films_in_this_genre
16527,/m/05p553,/m/0gtgdk,/film/film_genre/films_in_this_genre
16528,/m/05p553,/m/05b3r_4,/film/film_genre/films_in_this_genre
16529,/m/05p553,/m/0cvt65,/media_common/netflix_genre/titles
16530,/m/05p553,/m/06w3wxf,/film/film_genre/films_in_this_genre
16531,/m/05p553,/m/04ydw1v,/film/film_genre/films_in_this_genre
16532,/m/05p553,/m/0j310sj,/film/film_genre/films_in_this_genre
16533,/m/05p553,/m/09yl69,/media_common/netflix_genre/titles
16534,/m/05p553,/m/04lhk6q,/film/film_genre/films_in_this_genre
16535,/m/05p553,/m/07cf3b7,/tv/tv_genre/programs
16536,/m/05p553,/m/09glbk,/film/film_genre/films_in_this_genre
16537,/m/05p553,/m/04j07pc,/media_common/netflix_genre/titles
16538,/m/05p553,/m/0crxlch,/film/film_genre/films_in_this_genre
16539,/m/05p553,/m/08l8dnc,/film/film_genre/films_in_this_genre
16540,/m/05p553,/m/0p_ss,/film/film_genre/films_in_this_genre
16541,/m/05p553,/m/0300m_,/tv/tv_genre/programs
16542,/m/05p553,/m/03k489,/film/film_genre/films_in_this_genre
16543,/m/05p553,/m/09n0nb,/media_common/netflix_genre/titles
16544,/m/05p553,/m/04s2hl,/film/film_genre/films_in_this_genre
16545,/m/05p553,/m/069mcz,/film/film_genre/films_in_this_genre
16546,/m/05p553,/m/05h2nmj,/tv/tv_genre/programs
16547,/m/05p553,/m/0vzcxwn,/tv/tv_genre/programs
16548,/m/05p553,/m/0cgk__,/tv/tv_genre/programs
16549,/m/05p553,/m/08nxwx,/film/film_genre/films_in_this_genre
16550,/m/05p553,/m/02qxsz9,/film/film_genre/films_in_this_genre
16551,/m/05p553,/m/0278fml,/film/film_genre/films_in_this_genre
16552,/m/05p553,/m/0h95_b7,/film/film_genre/films_in_this_genre
16553,/m/05p553,/m/092b8q,/tv/tv_genre/programs
16554,/m/05p553,/m/08l8dnc,/media_common/netflix_genre/titles
16555,/m/05p553,/m/0gls42g,/tv/tv_genre/programs
16556,/m/05p553,/m/02z4191,/film/film_genre/films_in_this_genre
16557,/m/05p553,/m/04qyn3,/tv/tv_genre/programs
16558,/m/05p553,/m/02qy135,/film/film_genre/films_in_this_genre
16559,/m/05p553,/m/0cvt65,/film/film_genre/films_in_this_genre
16560,/m/05p553,/m/0tkf74t,/tv/tv_genre/programs
16561,/m/05p553,/m/040lmh,/film/film_genre/films_in_this_genre
16562,/m/05p553,/m/0bjf7n,/tv/tv_genre/programs
16563,/m/05p553,/m/0czd5bt,/film/film_genre/films_in_this_genre
16564,/m/05p553,/m/0bmcxcn,/tv/tv_genre/programs
16565,/m/05p553,/m/08ww44,/film/film_genre/films_in_this_genre
16566,/m/06hhp,/m/027_6sg,/military/armed_force/personnel./military/military_service/military_person
16567,/m/06hhp,/m/04n63h5,/military/armed_force/personnel./military/military_service/military_person
16568,/m/06hhp,/m/04g24sc,/military/armed_force/personnel./military/military_service/military_person
16569,/m/06hhp,/m/0cn_2qf,/military/armed_force/personnel./military/military_service/military_person
16570,/m/06hhp,/m/032f27,/military/armed_force/personnel./military/military_service/military_person
16573,/m/07r1h,/m/02rs1k0,/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program
16574,/m/07r1h,/m/026_6ms,/film/actor/film./film/performance/film
16587,/m/0845v,/m/064qq8z,/time/event/includes_event
16593,/m/096gm,/m/03c_wt5,/location/location/people_born_here
16597,/m/0b2lw,/m/0g_d19,/location/location/people_born_here
16598,/m/0b2lw,/m/02813wt,/location/location/people_born_here
16607,/m/0cvw9,/m/05b_jxd,/location/location/people_born_here
16612,/m/0f2tj,/m/080kbs1,/location/location/people_born_here
16613,/m/0f2tj,/m/01ty7_y,/location/location/people_born_here
16614,/m/0f2tj,/m/0k8rq2q,/location/location/people_born_here
16615,/m/0f2tj,/m/03wdhg3,/location/location/people_born_here
16616,/m/0fv4v,/m/02xz38,/location/location/contains
16626,/m/0hnws,/m/09k5bx7,/comic_books/comic_book_character/regular_featured_appearances
16627,/m/0jgd,/m/0by4rn,/location/location/contains
16628,/m/0jgd,/m/0275k38,/location/location/contains
16629,/m/0jgd,/m/025ymgd,/location/location/contains
16630,/m/0jgd,/m/0f2mhr,/location/location/contains
16631,/m/0jgd,/m/0dkcw0,/location/location/contains
16632,/m/0jgd,/m/0d6h00,/location/location/contains
16633,/m/0mwq7,/m/05z61w,/location/location/people_born_here
16634,/m/0mzvm,/m/01r5pz5,/location/location/people_born_here
16635,/m/0mzvm,/m/02pyg6,/location/location/people_born_here
16636,/m/013zdg,/m/02zfrjl,/education/educational_degree/people_with_this_degree./education/education/student
16637,/m/013zdg,/m/02r5skp,/education/educational_degree/people_with_this_degree./education/education/student
16638,/m/014y6,/m/05df7h1,/tv/tv_actor/guest_roles./tv/tv_guest_role/episodes_appeared_in
16639,/m/015p1m,/m/09vwz6,/business/industry/companies
16640,/m/01j_x,/m/0h3q8s,/military/armed_force/personnel./military/military_service/military_person
16641,/m/01j_x,/m/04jbkm,/military/armed_force/personnel./military/military_service/military_person
16642,/m/01j_x,/m/07mr99,/military/armed_force/personnel./military/military_service/military_person
16643,/m/01j_x,/m/09kdmr,/organization/organization/child./organization/organization_relationship/child
16644,/m/01j_x,/m/04160t5,/military/armed_force/personnel./military/military_service/military_person
16652,/m/023mdt,/m/0gtrg,/base/popstra/celebrity/vacations_in./base/popstra/vacation_choice/location
16653,/m/023mdt,/m/0n4blqr,/film/actor/film./film/performance/film
16671,/m/02wwwv5,/m/06w6tv2,/award/award_nominee/award_nominations./award/award_nomination/award
16672,/m/02wwwv5,/m/06w6tv2,/award/award_winner/awards_won./award/award_honor/award
16673,/m/02wyzmv,/m/0dss88,/film/film/starring./film/performance/actor
16695,/m/040njc,/m/03gq8z1,/award/award_category/nominees./award/award_nomination/award_nominee
16696,/m/040njc,/m/02sbwl,/award/award_category/nominees./award/award_nomination/award_nominee
16704,/m/04qhdf,/m/03x_pcg,/broadcast/radio_station_owner/radio_stations
16705,/m/04rcl7,/m/018gvp,/film/production_company/films
16711,/m/059lwy,/m/0gcf7c3,/film/film/starring./film/performance/actor
16712,/m/05kj_,/m/01nb57,/location/location/contains
16713,/m/05kj_,/m/03c_vbn,/location/location/events
16714,/m/05kj_,/m/08czr7,/location/location/contains
16715,/m/05kj_,/m/07vlx1,/location/location/contains
16716,/m/05kj_,/m/04q3d87,/symbols/name_source/namesakes
16721,/m/07371,/m/0wb0v,/base/aareas/schema/administrative_area/administrative_children
16722,/m/07371,/m/06mnhk,/location/location/contains
16723,/m/07371,/m/0wb0v,/location/location/contains
16735,/m/07gql,/m/06brzn,/music/instrument/instrumentalists
16736,/m/07gql,/m/01x0hr_,/music/performance_role/track_performances./music/track_contribution/contributor
16737,/m/07gql,/m/03j2cxz,/music/performance_role/regular_performances./music/group_membership/group
16738,/m/08966,/m/0k8qwv9,/location/location/people_born_here
16739,/m/09889g,/m/096jr0,/people/family_member/family
16740,/m/09889g,/m/01hl40t,/music/artist/album
16741,/m/09889g,/m/06gz0y,/organization/organization_founder/organizations_founded
16742,/m/09889g,/m/06gz0y,/people/person/employment_history./business/employment_tenure/company
16743,/m/09889g,/m/01hl40t,/award/award_winner/awards_won./award/award_honor/honored_for
16751,/m/0gr36,/m/0b8gnd,/film/actor/film./film/performance/film
16752,/m/0gyy0,/m/0cvt65,/film/actor/film./film/performance/film
16753,/m/0mkg,/m/07s7gc2,/music/performance_role/track_performances./music/track_contribution/role
16754,/m/0mkg,/m/07s7gc2,/music/performance_role/regular_performances./music/group_membership/role
16755,/m/0prjs,/m/02z4191,/film/actor/film./film/performance/film
16756,/m/0swff,/m/09pqr,/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medalist
16757,/m/0148xv,/m/05p3w8q,/people/cause_of_death/people
16768,/m/01_fjr,/m/01x4h7,/government/government_office_category/officeholders./government/government_position_held/office_position_or_title
16769,/m/01_fjr,/m/01x4h7,/government/government_office_category/offices
16770,/m/01dvzy,/m/05q7_yn,/location/location/contains
16771,/m/01w60_p,/m/01hb9p,/award/award_nominee/award_nominations./award/award_nomination/award_nominee
16776,/m/01ymvk,/m/03g2ls,/education/educational_institution/students_graduates./education/education/student
16777,/m/01ymvk,/m/0cwlyd,/education/educational_institution/students_graduates./education/education/student
16778,/m/01ymvk,/m/07zrr2,/education/educational_institution/students_graduates./education/education/student
16809,/m/02w4v,/m/0ddhfw5,/music/genre/albums
16810,/m/02w4v,/m/01msgsy,/music/genre/artists
16811,/m/02w4v,/m/0830n,/music/genre/artists
16812,/m/02w4v,/m/01mhr3s,/music/genre/albums
16813,/m/02w4v,/m/0gjdlxk,/music/genre/albums
16815,/m/02yy88,/m/01k4txr,/music/genre/albums
16816,/m/02yy88,/m/04jl_5m,/music/genre/artists
16817,/m/02yy88,/m/01k4tds,/music/genre/albums
16825,/m/03bnb,/m/02_6z0c,/business/employer/employees./business/employment_tenure/person
16826,/m/03jjzf,/m/0309c5,/award/award_nominee/award_nominations./award/award_nomination/nominated_for
16827,/m/03jjzf,/m/0309c5,/film/actor/film./film/performance/film
16830,/m/043zg,/m/09pk__,/film/producer/films_executive_produced
16831,/m/043zg,/m/09pk__,/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/film
16832,/m/043zg,/m/01dc46,/film/actor/film./film/performance/film
16838,/m/04rrx,/m/049_gyf,/location/location/contains
16839,/m/04rrx,/m/0fpgrvf,/location/location/contains
16840,/m/04rrx,/m/07wbft,/location/location/contains
16841,/m/04rrx,/m/0c5hlc,/location/location/contains
16842,/m/04rrx,/m/05c6ff,/location/location/contains
16843,/m/04rrx,/m/0463d3_,/location/location/contains
16844,/m/04rrx,/m/0v2qg,/location/location/contains
16862,/m/066wd,/m/02w52ns,/cvg/cvg_genre/games
16863,/m/066wd,/m/0j63n06,/cvg/cvg_genre/games
16868,/m/076lxv,/m/02qxsz9,/film/film_set_designer/film_sets_designed
16871,/m/08y2fn,/m/05dg4dx,/tv/tv_program/episodes
16875,/m/09qvf4,/m/0300m_,/award/award_category/nominees./award/award_nomination/nominated_for
16876,/m/0_00,/m/08z754,/military/military_combatant/military_conflicts./military/military_combatant_group/conflict
16884,/m/0bfp0l,/m/01msgsy,/music/record_label/artist
16887,/m/0byb_x,/m/0h1gvnt,/tv/tv_genre/programs
16911,/m/0fhxv,/m/0j8f2hc,/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/film
16912,/m/0fhxv,/m/0b6n39n,/music/artist/album
16917,/m/0htcn,/m/09prlz,/film/director/film
16918,/m/0htcn,/m/09prlz,/award/award_nominee/award_nominations./award/award_nomination/nominated_for
16919,/m/0hw29,/m/07k94my,/military/military_combatant/military_conflicts./military/military_combatant_group/conflict
16920,/m/0k9ctht,/m/05ftpb,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film
16929,/m/0l14gg,/m/0c038gn,/music/genre/albums
16930,/m/0l14gg,/m/08wm8n,/music/genre/artists
16931,/m/0l14gg,/m/05x2m6,/music/genre/albums
16932,/m/0l14gg,/m/01hs096,/music/genre/albums
16933,/m/0l5mz,/m/0bk73d,/book/book_subject/works
16934,/m/0ldpy,/m/02jrl1,/medicine/risk_factor/diseases
16935,/m/0w7s,/m/02xby_d,/business/industry/companies
16936,/m/019_6d,/m/0hhvx50,/education/educational_institution/students_graduates./education/education/student
16939,/m/02fsn,/m/09xr6_,/music/instrument/instrumentalists
16940,/m/02fsn,/m/03j2xpq,/music/performance_role/track_performances./music/track_contribution/contributor
16941,/m/02fsn,/m/0gjnhp,/music/instrument/instrumentalists
16942,/m/02k7y0,/m/05h2nmj,/tv/tv_genre/programs
16943,/m/02nzb8,/m/02z195p,/soccer/football_position/players
16944,/m/02nzb8,/m/04zvx5v,/sports/sports_position/players./sports/sports_team_roster/team
16945,/m/02nzb8,/m/071t4w,/sports/sports_position/players./sports/sports_team_roster/team
16946,/m/02nzb8,/m/04m_wgq,/sports/sports_position/players./sports/sports_team_roster/player
16947,/m/02nzb8,/m/0d8_y4,/sports/sports_position/players./sports/sports_team_roster/team
16948,/m/02nzb8,/m/0556fn,/soccer/football_position/players
16949,/m/02nzb8,/m/0fqzys,/soccer/football_position/players
16950,/m/02nzb8,/m/0287fk3,/sports/sports_position/players./sports/sports_team_roster/team
16951,/m/02nzb8,/m/051kqd,/soccer/football_position/players
16952,/m/02nzb8,/m/0cl1r6,/soccer/football_position/players
16953,/m/02nzb8,/m/04m_wgq,/soccer/football_position/players
16954,/m/02nzb8,/m/02892nf,/sports/sports_position/players./sports/sports_team_roster/player
16955,/m/02nzb8,/m/03bnwl,/soccer/football_position/players
16956,/m/02nzb8,/m/0c8btk,/sports/sports_position/players./sports/sports_team_roster/team
16957,/m/02nzb8,/m/03cm0dq,/soccer/football_position/players
16958,/m/02nzb8,/m/0d8c0_,/sports/sports_position/players./sports/sports_team_roster/team
16959,/m/02nzb8,/m/06w2jq3,/soccer/football_position/players
16960,/m/02nzb8,/m/047qg02,/soccer/football_position/players
16961,/m/02nzb8,/m/02z195p,/sports/sports_position/players./sports/sports_team_roster/player
16962,/m/02nzb8,/m/0f1kf6,/soccer/football_position/players
16963,/m/02nzb8,/m/047m_fs,/soccer/football_position/players
16964,/m/02nzb8,/m/0536hd,/sports/sports_position/players./sports/sports_team_roster/team
16965,/m/02nzb8,/m/02892nf,/soccer/football_position/players
16966,/m/02nzb8,/m/0h2bj6,/soccer/football_position/players
16967,/m/02nzb8,/m/04pb0q,/soccer/football_position/players
16968,/m/02nzb8,/m/07fsbq,/soccer/football_position/players
16969,/m/02nzb8,/m/01n263,/soccer/football_position/players
16973,/m/02vxn,/m/03wmqxv,/broadcast/genre/content
16974,/m/02vxn,/m/0h199q,/business/industry/companies
16975,/m/02vxn,/m/02mp92,/business/industry/companies
16991,/m/03qy3l,/m/03h_kgb,/music/record_label/artist
16992,/m/03twd6,/m/0gjd61t,/film/film/starring./film/performance/actor
17011,/m/05xd_v,/m/0p_ss,/film/actor/film./film/performance/film
17012,/m/05xd_v,/m/0n4blqr,/film/actor/film./film/performance/film
17013,/m/06mxs,/m/0272r9x,/location/location/people_born_here
17014,/m/06mxs,/m/026l_1z,/sports/sports_team_location/teams
17015,/m/06mxs,/m/08dx2m,/location/location/people_born_here
17016,/m/06mxs,/m/0czb37z,/location/location/people_born_here
17024,/m/07kb5,/m/01tpjh,/influence/influence_node/influenced
17028,/m/08nhwb,/m/05zqs66,/people/cause_of_death/people
17056,/m/0fnyc,/m/0k3kw4_,/location/location/people_born_here
17062,/m/0jxy,/m/05c4hvp,/tv/tv_genre/programs
17063,/m/0jxy,/m/07cf3b7,/tv/tv_genre/programs
17064,/m/0jxy,/m/0lpgyb6,/tv/tv_genre/programs
17065,/m/0jxy,/m/0fppfw,/tv/tv_genre/programs
17066,/m/0jxy,/m/05p6jqy,/tv/tv_genre/programs
17067,/m/0l8gh,/m/07k56tl,/music/genre/artists
17068,/m/0l8gh,/m/0579_q,/music/genre/albums
17069,/m/0l8gh,/m/0km3p6x,/music/genre/artists
17070,/m/0lp_cd3,/m/03hks9g,/award/award_ceremony/awards_presented./award/award_honor/award_winner
17071,/m/0lp_cd3,/m/0j8f2hc,/award/award_ceremony/awards_presented./award/award_honor/honored_for
17072,/m/0mx5p,/m/029bjy,/location/location/contains
17073,/m/0qcr0,/m/030t52,/people/cause_of_death/people
17074,/m/0qcr0,/m/01vmvdk,/people/cause_of_death/people
17075,/m/0qcr0,/m/09bv78,/people/cause_of_death/people
17076,/m/0qcr0,/m/026yhzm,/people/cause_of_death/people
17077,/m/0qcr0,/m/03cg8gx,/people/cause_of_death/people
17078,/m/0qcr0,/m/02jrl1,/medicine/disease_cause/diseases
17079,/m/0qcr0,/m/025hh9,/medicine/disease/includes_diseases
17080,/m/0qcr0,/m/08ls1j,/people/cause_of_death/people
17081,/m/0qcr0,/m/0404_gy,/people/cause_of_death/people
17082,/m/0qcr0,/m/027kw6q,/people/cause_of_death/people
17083,/m/0qcr0,/m/03nw5t5,/people/cause_of_death/people
17084,/m/0qcr0,/m/025hh9,/people/cause_of_death/includes_causes_of_death
17091,/m/0ycp3,/m/02f788,/award/award_nominee/award_nominations./award/award_nomination/award
17092,/m/0ycp3,/m/02f788,/award/award_winner/awards_won./award/award_honor/award
17093,/m/012wgb,/m/050cqz,/location/location/contains
17094,/m/012wgb,/m/01dk0c,/location/location/contains
17102,/m/029qzx,/m/0kg3bmb,/education/educational_institution/students_graduates./education/education/student
17103,/m/029qzx,/m/0cc8_w2,/education/educational_institution/students_graduates./education/education/student
17104,/m/02jknp,/m/07z49c,/people/profession/people_with_this_profession
17105,/m/02jknp,/m/09sm71,/people/profession/people_with_this_profession
17106,/m/02jknp,/m/0cc9jw7,/people/profession/people_with_this_profession
17107,/m/02jknp,/m/04f41km,/people/profession/people_with_this_profession
17108,/m/02jknp,/m/0gcf7c3,/people/profession/people_with_this_profession
17109,/m/02jknp,/m/096wm6,/people/profession/people_with_this_profession
17110,/m/02jknp,/m/026yhzm,/people/profession/people_with_this_profession
17111,/m/02jknp,/m/0gmltkc,/people/profession/people_with_this_profession
17112,/m/02jknp,/m/02sbwl,/people/profession/people_with_this_profession
17113,/m/02jknp,/m/047b9kl,/people/profession/people_with_this_profession
17114,/m/02jknp,/m/01p_76k,/people/profession/people_with_this_profession
17115,/m/02jknp,/m/02z3vn5,/people/profession/people_with_this_profession
17116,/m/02jknp,/m/03h46jc,/people/profession/people_with_this_profession
17117,/m/02jknp,/m/0412h_9,/people/profession/people_with_this_profession
17118,/m/02jknp,/m/02x2_mr,/people/profession/people_with_this_profession
17119,/m/02jknp,/m/06c10,/people/profession/people_with_this_profession
17120,/m/02jknp,/m/03qh906,/people/profession/people_with_this_profession
17121,/m/02jknp,/m/03nr3qq,/people/profession/people_with_this_profession
17122,/m/02jknp,/m/097c4g,/people/profession/people_with_this_profession
17123,/m/02jknp,/m/076yyk5,/people/profession/people_with_this_profession
17124,/m/02jknp,/m/06n47z,/people/profession/people_with_this_profession
17125,/m/02jknp,/m/0273f9p,/people/profession/people_with_this_profession
17126,/m/02jknp,/m/094jg3,/people/profession/people_with_this_profession
17127,/m/02jknp,/m/075rgn9,/people/profession/people_with_this_profession
17128,/m/02jknp,/m/02vy1v1,/people/profession/people_with_this_profession
17129,/m/02jknp,/m/0gxh_l,/people/profession/people_with_this_profession
17130,/m/02jknp,/m/02z3bch,/people/profession/people_with_this_profession
17131,/m/02jknp,/m/043mjj_,/people/profession/people_with_this_profession
17132,/m/02jknp,/m/0f0t_1,/people/profession/people_with_this_profession
17133,/m/02jknp,/m/07v4_46,/people/profession/people_with_this_profession
17134,/m/02jknp,/m/03c_wt5,/people/profession/people_with_this_profession
17135,/m/02jknp,/m/02qh535,/people/profession/people_with_this_profession
17136,/m/02jknp,/m/03mhplk,/people/profession/people_with_this_profession
17137,/m/02jknp,/m/0b8sdt,/people/profession/people_with_this_profession
17138,/m/02jknp,/m/0gjbkty,/people/profession/people_with_this_profession
17139,/m/02jknp,/m/06_v_6h,/people/profession/people_with_this_profession
17140,/m/02jknp,/m/0cm_07,/people/profession/people_with_this_profession
